,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
4356,2966,0,"Iraq, JaredKushner, Trump, IslamicState",GulfTimes_QATAR,Y,Trump's son-in-law Kushner in with top US general,Kushner|| US|| 
4357,2967,0,nan,haaretzcom,Y,Netanyahu's Likud rival Gideon Sa'ar to announce return to politics,Netanyahu's Likud|| Gideon Sa'ar|| 
4358,2968,0,nan,haaretzcom,Y,"ICYMI: Meet Ezra Cohen-Watnick, the 30-year-old Jewish Trump Aide at the Heart of the Wiretapping Scandal",ICYMI: Meet Ezra Cohen-Watnick|| 
4359,2969,0,nan,Harpers,Y,"The Paranoid Style in American Politics On the power of conspiracy theories (Richard J. Hofstadter, @harpers '64)",The Paranoid Style in American Politics|| (Richard J. Hofstadter|| 
4360,2970,0,nan,haveigotnews,Y,"Trump promises to 'solve' nuclear threat from North Korea, guaranteeing that one way or another he will spend time in a bunker.",North Korea|| 
4361,2971,0,nan,HawaiiNewsNow,Y,Senate panel to vote on Trump's Supreme Court nominee,Trump's Supreme Court|| 
4362,2972,0,nan,haymarketbooks,Y,Social change comes from the ground up  we must fan the fires of freedom from below.,
4363,2972,1,nan,haymarketbooks,Y,@WilliamAyers at @thenib,
4364,2973,0,nan,haymarketbooks,Y,The latest comic strip from Ryan:,Ryan|| 
4365,2974,0,nan,heatstreet,Y,Trump derangement syndrome hurts the theater.,
4366,2975,0,nan,hotpress,Y,The Hot Press cover exhibition goes on display in the National Photographic Archive this Friday @NLIreland,The Hot Press|| National Photographic Archive|| 
4367,2976,0,nan,HuffPostPol,Y,"Trump trusts ""Fox &; Friends"" over his own intelligence community","""Fox|| Friends|| "
4368,2977,0,nan,IBTimes,Y,"Trump likely incited violence at a Louisville, Ky., rally last March, according to a federal judge",Louisville|| Ky|| 
4369,2978,0,nan,IBTimesUK,Y,Sisi/Trump bromance on the agenda as leaders prepare for Washington meeting,Washington|| 
4370,2979,0,nan,Ind_Insights,Y,International tourism can't last under Trump's America First policies:,Trump's America First|| 
4371,2980,0,nan,Independent,Y,"Barricades, police tape and armed agents outside Ivanka Trump's house due to protests",Ivanka Trump's|| 
4372,2981,0,nan,Independent,Y,Nearly half of Americans want to impeach Donald Trump,Americans|| Donald Trump|| 
4373,2982,0,nan,IndiaEmbBogota,Y,India becomes associate member of International Energy Agency,International Energy Agency|| 
4374,2982,1,nan,IndiaEmbBogota,Y,+read,
4375,2982,2,nan,IndiaEmbBogota,Y,(via @EconomicTimes),
4376,2983,0,nan,IndivisibleTeam,Y,"THREAD: When Trump nominated friend-of-Wall Street Neil Gorsuch to our highest court, we were told the fight was unwinnable.",Trump|| Street Neil Gorsuch|| 
4377,2984,0,nan,IndyUSA,Y,Donald Trump does not regret sending any of his tweets,Donald Trump|| 
4378,2985,0,nan,IrishTimes,Y,"If @realDonaldTrump is preaching jobs, why take away jobs?'",
4379,2986,0,nan,i24NEWS_EN,Y,Electro music pioneer plans Dead Sea show to defy Trump,Dead Sea|| Trump|| 
4380,2987,0,nan,indiatvnews,Y,Loan waiver for 1.5 cr farmers in offing as @myogiadityanath chairs first cabinet meeting tomorrow,
4381,2988,0,nan,iowademocrats,Y,The Trump presidency has emboldened hatred in Iowa & across America.,The Trump|| Iowa|| America|| 
4382,2988,1,nan,iowademocrats,Y,We will stand together against it.,
4383,2988,2,nan,iowademocrats,Y,@DMRegister,
4384,2989,0,nan,irinnews,Y,Fears the UN will be forced to drastically cut peacekeeping missions at Trump’s behest may be overblown,UN|| Trump’s|| 
4385,2990,0,DailyKickoff,J_Insider,Y,: Live from Forbes Summit in Israel | David Friedman could temper Trump | Banksy spotted in Herzliya,Live|| Forbes Summit in Israel|| David Friedman|| Trump|| Banksy|| Herzliya|| 
4386,2991,0,nan,jocogov,Y,"KS catching up on access to opioid overdose meds, featuring @JoCoMedAct Medical Director Ryan Jacobsen: via @KCStar",Medical Director Ryan Jacobsen|| 
4387,2992,0,nan,KCFW9,Y,Mexico doubles down on pivot away from US,US|| 
4388,2993,0,nan,KCStar,Y,New poll shows Kansas City infrastructure questions too close to call,Kansas City|| 
4389,2994,0,nan,KFAQ,Y,Witches' gather in San Diego to hex Trump,San Diego|| Trump|| 
4390,2995,0,nan,KFAQ,Y,Trump: US will deal with N. Korea without China,Trump: US|| N. Korea|| China|| 
4391,2996,0,"NeilGorsuch, SCOTUSnominee",KSLcom,Y,Senate panel to vote on Trump's Supreme Court nominee.,Trump's Supreme Court|| 
4392,2997,0,nan,KVUE,Y,President Trump: US prepared to act alone if China does not take tougher stand on North Korea's nuclear program:,President Trump: US|| China|| North Korea's|| 
4393,2998,0,nan,livemint,Y,Farm loan waiver top of Yogi Adityanath cabinet’s agenda on Tuesday,Yogi Adityanath|| 
4394,2999,0,nan,Local12,Y,Do you think President Trump’s use of Twitter helps or hurts him?,President Trump’s|| Twitter|| 
4395,2999,1,nan,Local12,Y,Answer here--&gt,
4396,3000,0,nan,LSCtweets,Y,That's 34.8% of Legal Services Corporation funding in Kentucky.,34.8% of Legal Services Corporation|| Kentucky|| 
4397,3000,1,nan,LSCtweets,Y,This is today's war on poverty.,
4398,3001,0,nan,make5calls,Y,"If Gorsuch can't get 60 votes: Change the nominee, not the rules.",Gorsuch|| Change|| 
4399,3001,1,nan,make5calls,Y,STOP THE NUCLEAR OPTION,NUCLEAR OPTION|| 
4400,3001,2,nan,make5calls,Y,??,
4401,3002,0,DilTohRoamingHai,makemytrip,Y,Revealed: 6 Luxury Highlights of Trump Hotels from Around the World,Around|| World|| 
4402,3003,0,BeFullyInformed,manila_bulletin,Y,Official: Trump senior adviser Jared Kushner travels to Iraq - Read:,Official: Trump|| Jared Kushner|| Iraq|| Read|| 
4403,3004,0,nan,marieclaire,Y,"You Can Now Support Planned Parenthood by Eating ""Trump Sucks"" Lollipops",
4404,3005,0,nan,masslivenews,Y,Cambridge resolution would request President Donald J. Trump impeachment investigation.,President Donald J. Trump|| 
4405,3006,0,nan,MediaFileDC,Y,Women in Media Panel Discuss “Nasty News” in the Trump Era,
4406,3007,0,nan,Mediaite,Y,Trump Tweet Praises ‘Amazing Reporting’ by ‘Fox and Friends’ on ‘Crooked Scheme’ (VIDEO),
4407,3008,0,nan,Mediaite,Y,"Hey ‘Ethics Lawyers,’ Trump Aide Dan Scavino Definitely Didn’t Violate The Hatch Act via @Barnes_Law",
4408,3009,0,nan,Mediaite,Y,‘Fire This Man Now!’: Fmr.,Man Now!’: Fmr|| 
4409,3009,1,nan,Mediaite,Y,White House Lawyers Accuse Trump Aide of Violating Law,
4410,3010,0,nan,mic,Y,Trump is draining America:,America|| 
4411,3011,0,nan,mmfa,Y,"Trump's White House touts a rape-promoting media troll propped up by the ""alt-right""",Trump's White House|| 
4412,3012,0,nan,MotherJones,Y,Watch Trump's top White House Lawyer cover Metallica and Journey,Watch Trump's|| White House Lawyer|| Metallica and Journey|| 
4413,3013,0,nan,MotherJones,Y,Why Trump will fail to make good on one of his biggest campaign promises,Trump|| 
4414,3014,0,nan,MSNBC,Y,"Trump says US can ""solve"" North Korea without China",US|| North Korea|| China|| 
4415,3015,0,twitterstorians,myHNN,Y,Bob Dole’s Reward for Endorsing Donald Trump?,Bob Dole’s Reward|| Endorsing Donald Trump|| 
4416,3015,1,twitterstorians,myHNN,Y,Trump Wants ... via @myhnn,Trump Wants|| 
4417,3016,0,nan,MyNBC5,Y,Trump prepares for critical week of diplomacy,
4418,3017,0,"thalaivar, TamilNadu",myvotetoday,Y,@superstarrajini In early trends 65% voters believe that @superstarrajini should enter state politics.,
4419,3017,1,"thalaivar, TamilNadu",myvotetoday,Y,Agree?,
4420,3017,2,"thalaivar, TamilNadu",myvotetoday,Y,Vote?,
4421,3018,0,nan,NatImmForum,Y,"For @anoorani, the immigration debate isn't about politics, but culture &; identity.",
4422,3018,1,nan,NatImmForum,Y,Miami's a perfect example of this.,
4423,3019,0,Trump,NationalAction,Y,WEDNESDAY 4/26 - How Do You Govern Policing in the Age of ?,WEDNESDAY 4/26|| Govern Policing in the Age|| 
4424,3019,1,Trump,NationalAction,Y,Moderated by @AttorneyCrump Register:,Register|| 
4425,3020,0,StopGorsuch,NationalNOW,Y,How will your Senator vote?,Senator|| 
4426,3021,0,nan,NationalNOW,Y,Fascinating new poll: Women have made 86% of the activists anti-Trump calls to Congress.,Women|| Congress|| 
4427,3021,1,nan,NationalNOW,Y,The resistance is female.,
4428,3022,0,nan,nationalpost,Y,John Oliver says Trump administration’s ‘Stupid Watergate’ could ‘take down the government’ via @nparts,John Oliver|| Trump|| ‘Stupid Watergate|| 
4429,3023,0,"Trump, Energy",natlawreview,Y,EO: Promoting Independence and Economic Growth,EO: Promoting Independence and Economic Growth|| 
4430,3024,0,"Trump, Trade, Energy, EO",natlawreview,Y,"President Signed New Executive Orders Last Week, Focused on and @SPB_Global",
4431,3025,0,nan,natnewswatch,Y,"If we're up at NNW, it must be official.",NNW|| 
4432,3025,1,nan,natnewswatch,Y,"My debut at @MacleansMag, a plucky little shop:",
4433,3026,0,"Iran, Ayatollah, Pakistan",naveed360,Y,’s Kellyanne Conway ie Shireen [oxy-moron] Mazari is also Steve Brannon of @ImranKhanPTI.,Kellyanne Conway|| Shireen|| Mazari|| Steve Brannon|| 
4434,3026,1,"Iran, Ayatollah, Pakistan",naveed360,Y,is the Putin for ’s Trump,Putin|| Trump|| 
4435,3027,0,nan,naveed360,Y,Iran and Russia vs Pakistan and America respectively.,Iran and Russia|| Pakistan and America|| 
4436,3027,1,nan,naveed360,Y,So far yet so near!,
4437,3028,0,nan,nbc4i,Y,Pres.,
4438,3028,1,nan,nbc4i,Y,Trump says US is ready to act alone on North Korea.,US|| North Korea|| 
4439,3029,0,nan,nbcbayarea,Y,Day 74: What is President Trump up to today?,Day 74|| President Trump|| 
4440,3029,1,nan,nbcbayarea,Y,@ScottMcGrew reports.,
4441,3030,0,nan,NEI,Y,Judd Gregg: Nuclear power presents opportunity for Trump,Judd Gregg: Nuclear|| Trump|| 
4442,3031,0,nan,newint,Y,"Populists claim to speak for the people, but they rarely do.",
4443,3031,1,nan,newint,Y,So what's needed for a true politics of the people?,
4444,3032,0,nan,NewRepublic,Y,"We’re nearing the 100-day mark, and Donald Trump can’t stop talking about the election.",Donald Trump|| 
4445,3033,0,nan,NewsChannel34,Y,Senate faces nuclear showdown over Gorsuch,Gorsuch|| 
4446,3034,0,"Periscope, Gorsuch, SCOTUS",NewsHour,Y,"LIVE on : @senjudiciary is expected to vote on Neil , President Trump's nominee to",Neil|| President Trump's|| 
4447,3035,0,nan,NewStatesman,Y,"It's ""highly unlikely"" that Dyche will get the Arsenal job cos he's not up to it, not cos he's not English:",Dyche|| Arsenal|| English|| 
4448,3036,0,nan,NewStatesman,Y,"The post-Brexit fantasy of a utopia of flammable sofas, by @helenlewis",
4449,3037,0,nan,NewStatesman,Y,"Here are 53 other things pro-Brexit columnists can campaign to bring back, says @JonnElledge",
4450,3038,0,nan,NewStatesman,Y,Why shouldn't Wilfried Zaha choose to play football for Cote d'Ivoire over England?,Wilfried Zaha|| Cote|| England|| 
4451,3038,1,nan,NewStatesman,Y,asks @DanielHarris,
4452,3039,0,nan,NewStatesman,Y,"The winners and losers of April's tax and benefit changes, by @JuliaRampenMM",April's|| 
4453,3040,0,nan,Newsweek,Y,"Trump, Rand Paul talked healthcare legislation over a round of golf",Trump|| Rand Paul|| 
4454,3041,0,nan,Newsweek,Y,Why Trump is in for a long fight on climate science regulations | Opinion,Trump|| Opinion|| 
4455,3042,0,nan,NiemanLab,Y,"When the primary source is Trump himself: Factba.se compiles all Trump, on all platforms, at all times",Trump|| Factba.se|| Trump|| 
4456,3043,0,CleanPowerPlan,NRDC,Y,Trump's EO takes aim at climate policy—but it’ll take more than the stroke of a pen to repeal the .,Trump's EO|| 
4457,3044,0,nan,NRDems,Y,"Coal jobs no longer exist because of modern technology, NOT GOV'T REGULATION.",GOV'T REGULATION|| 
4458,3045,0,INF,nukes_of_hazard,Y,How the Trump admin.,Trump|| 
4459,3045,1,INF,nukes_of_hazard,Y,reacts to Russia's violation will say a lot about how it views the threat from Russia.,Russia's|| Russia|| 
4460,3046,0,nan,NYCMayor,Y,"Congrats to the incredibly talented, @TonyAtamanuik!",
4461,3047,0,nan,NYMag,Y,"President Trump still prefers to get his intelligence briefings from Fox &; Friends, praises its ""amazing"" coverage",President Trump|| Fox|| Friends|| 
4462,3048,0,nan,nypostbiz,Y,Bed Bath &  Beyond denies it has scrapped Ivanka Trump goods via @nypost via @LisaFickenscher,Bed Bath|| Beyond|| Ivanka Trump|| 
4463,3049,0,nan,nytimes,Y,Democrats need 41 senators to filibuster Trump's nominee to the Supreme Court.,Trump's|| Supreme Court|| 
4464,3049,1,nan,nytimes,Y,Here's how they plan to vote.,
4465,3050,0,nan,nytimesarts,Y,A noted Trump impersonator gets his own late-night show on Comedy Central,Trump|| Comedy Central|| 
4466,3051,0,nan,NYTMetro,Y,Two major transit projects in the New York area could be halted under the Trump budget,New York|| Trump|| 
4467,3052,0,nan,NYTNational,Y,Can President Trump actually change libel laws?,President Trump|| 
4468,3052,1,nan,NYTNational,Y,@adamliptak explains why he can't.,
4469,3053,0,nan,NYTnickc,Y,Amazing @ProPublica reporting: Trump Can Pull Money From His Businesses Whenever He Wants — Without Ever Telling Us,Trump|| Pull Money|| Businesses Whenever|| Wants|| Without|| Telling Us|| 
4470,3054,0,nan,NYTnickc,Y,"Inbox: Comedy Central announces new late night show ""The President Show"" featuring Anthony Atamanuik as Trump",Inbox: Comedy Central|| President Show|| Anthony Atamanuik|| Trump|| 
4471,3055,0,nan,nytopinion,Y,"Trump has been an apologist for Putin, while the intelligence community is ringing alarm bells",Putin|| 
4472,3056,0,nan,nytpolitics,Y,“Bonanza for the consulting class.” White House financial disclosures show how profitable U.S. politics has become.,White House|| U.S.|| 
4473,3057,0,nan,NZStuff,Y,Donald Trump's son-in-law Jared Kushner travels to Iraq,Donald Trump's|| Jared Kushner|| Iraq|| 
4474,3058,0,nan,Ohio_Politics,Y,"Repeal in doubt, what Trump alone can do on 'Obamacare'",Trump|| 'Obamacare|| 
4475,3059,0,nan,okayplayer,Y,"From Ivanka's slick and slimy ways to vetos for online privacy regulations, here's your daily dose of Trump follies.",Ivanka's|| Trump|| 
4476,3060,0,OnPointRadio,OnPointRadio,Y,Tune in now to hear @Will_PPI on @OnPointRadio with host @tomashbrooknpr,
4477,3061,0,nan,OnPointRadio,Y,‘There has been no point to point outreach from President Trump to Democratic leaders on the Hill.’ @kieferf,President Trump|| Democratic|| Hill|| 
4478,3062,0,nan,OnPointRadio,Y,Caller: ‘I don’t know where you find a modicum of moderation in Donald Trump.’,Donald Trump|| 
4479,3063,0,nan,OnPointRadio,Y,"‘We’re bashing the Freedom Caucus, but the Republican Party leadership is deeply immersed in the politics of obstructionism.’ @Will_PPI",Freedom Caucus|| Republican Party|| 
4480,3064,0,nan,OnPointRadio,Y,‘President Trump is not a policy guy.,‘President Trump|| 
4481,3064,1,nan,OnPointRadio,Y,"He may be a dealmaker, but he is not focused on the policies.’ @kieferf",
4482,3065,0,Gorsuch,OpenSecretsDC,Y,"A lot of $ went into influencing the Senate Judiciary Committee - &; the Senate as a whole, when it comes to",Senate Judiciary Committee|| Senate|| 
4483,3066,0,nan,Oregonian,Y,"The secret to Donald Trump's success might be his physical attractiveness, study concludes",Donald Trump's|| 
4484,3067,0,nan,Our_DA,Y,"BREAKING: We will march to Beyers Naude Square, JHB on Friday 7 April, not Luthuli House.",Luthuli House|| 
4485,3067,1,nan,Our_DA,Y,This transcends party politics.,
4486,3068,0,nan,OUTERNATIONAL_,Y,"Millions of humans didn't ""survive"" slavery.",
4487,3068,1,nan,OUTERNATIONAL_,Y,"Millions of Vietnamese didn't ""survive"".",Millions of Vietnamese|| 
4488,3068,2,nan,OUTERNATIONAL_,Y,"""most likely"" surviving Fascism is bad odds.",Fascism|| 
4489,3068,3,nan,OUTERNATIONAL_,Y,@latimes,
4490,3069,0,nan,OutLeadership,Y,Trump broke his promise on protections for LGBT+ employees of federal contractors.,LGBT|| 
4491,3069,1,nan,OutLeadership,Y,Read our statement: @ToddSears,
4492,3070,0,"Gorsuch, SCOTUS",periscopenewsUS,Y,"@senjudiciary is expected to vote on Neil , President Trump's nominee to .",Neil|| President Trump's|| 
4493,3070,1,"Gorsuch, SCOTUS",periscopenewsUS,Y,// @NewsHour,
4494,3071,0,nan,pewresearch,Y,Latinos are divided about their place in America after Trump's election,America|| Trump's|| 
4495,3072,0,nan,Philanthropy,Y,@AlexDanielsCOP with this one -&gt  How One Muslim Group Is Resetting Priorities in the Trump Era,One Muslim Group|| Resetting Priorities in the Trump Era|| 
4496,3073,0,nan,PIIE,Y,Trump on North Korea: The Financial Times Interview,
4497,3074,0,nan,PinkNews,Y,Trump's Defence Secretary urged to overturn appointment of 'ungodly' lesbian Air Force chief,Trump's Defence Secretary|| Air Force|| 
4498,3075,0,nan,PittsburghPG,Y,"“He ended his courtroom debut as a bruised, if not irreparably damaged, witness.""",
4499,3076,0,nan,POLITICOEurope,Y,I don't lose.,
4500,3076,1,nan,POLITICOEurope,Y,Trump remains optimistic about health care reform,
4501,3077,0,nan,PoliticalShort,Y,Boy the inaccurate mudslinging is in full effect,
4502,3077,1,nan,PoliticalShort,Y,How about,
4503,3077,2,nan,PoliticalShort,Y,One judge lets lawsuit proceed,
4504,3078,0,nan,politico,Y,Meet the young Americans who want to be interns in the Trump administration,Americans|| Trump|| 
4505,3079,0,"uranium, Russia",PolitiFactWisc,Y,"Donald Trump’s Mostly False claim from February about Hillary, and got the most clicks last week.",Donald Trump’s Mostly False|| Hillary|| 
4506,3080,0,nan,popsugarnews,Y,She went there.,
4507,3081,0,nan,postandcourier,Y,"In case you missed it over the weekend, I spoke to Jim DeMint re Heritage's role in Trump admin + what comes next:",Jim DeMint|| Heritage's|| Trump|| 
4508,3082,0,nan,postandcourier,Y,"In S.C., Trump's proposal to cut after-school funding would translate to a $16 million loss affecting 13,000 kids:",S.C.|| Trump's|| 
